68383 155734
20659 62222
12057 21765 186326
24036 31060 199309
655 13559 176212
52982 31873 176961
53545 57058 207682
20792 361 190907
22755 54711 177340
56284 6547 188985
27283 23161 167450
12359 51450 184453
22307 47301 192564
23132 11530 179160
30576 75 197876
47300 68278 211197
39515 9131 219260
13274 6260 177162
1185 16951 198672
14488 65781 155788
35362 38874 165348
50100 12593 169771
43756 446 220653
29010 66939 156253
21445 39119 201685
59267 66011 164636
67153 52333 222696
36923 57940 175591
63445 37675 156115
40038 33348 223945
37096 34103 178819
32869 66411 166166
39023 34649 231721
16006 56910 199209
33926 66572 232206
31093 41961 157179
53277 19352 192260
4744 64232 199130
37299 62768 215189
28003 10236 163233
25963 31019 175701
26745 50406 192272
44188 14614 218715
43117 13315 171144
17844 53161 160371
28024 1481 226863
17207 65453 211652
66651 30252 228162
30418 28125 163073
57165 52311 172995
22740 1661 217166
3025 17865 169250
49333 12667 167069
33490 58981 222495
17926 6734 177129
49554 42476 207412
43687 50788 175848
58861 53130 161766
65654 38089 202279
1984 30938 225975
44333 34832 190455
43032 58883 202073
2859 7274 217068
11746 59184 176580
66633 27987 230812
39079 47782 211707
15007 29670 173629
338 65343 160079
58467 67679 159942
36707 24118 165359
45254 56082 197920
26507 57876 189335
64887 40887 226607
11427 18074 162886
28158 52658 225729
46838 41425 226591
25466 40288 157829
53362 34918 186938
62872 30499 190835
47149 57634 177686
56484 17490 204128
31224 5212 202667
8932 843 191538
1231 67770 228449
61599 24556 184536
8918 18374 210194
31709 38180 217088
7487 26678 169098
32185 38945 158680
7766 30164 161124
59923 11886 166201
17807 14263 180522
38664 19144 166488
65636 5331 215018
3594 52077 197269
29144 35898 199140
52459 13651 225440
59553 9779 196470
48410 37927 219412
41316 24089 159136
12962 30338 201013
57919 28079 168961
55228 60689 158784
53112 40734 208537
43625 25545 230331
61327 23075 177300
64836 51105 186228
38083 20386 194495
9939 6582 220608
66628 30551 174415
49191 51113 215856
7773 52302 231121
4451 20157 190086
9422 42320 219329
61837 13536 213245
2451 26425 159514
51929 6860 214658
44661 33619 156397
6837 19789 214385
17993 23612 198589
38973 2055 166910
63073 19679 168294
27322 54549 202863
46987 57811 195239
31982 26015 156983
58411 64656 185305
11267 59387 222800
25424 31488 222458
28006 36967 161371
50753 33516 178781
30943 6614 160852
11369 14224 164608
30712 4760 180099
14527 18559 205147
66523 62953 165289
58647 34722 212798
48216 8657 176086
59591 8595 223300
63369 67399 208960
44648 51746 220347
64910 39123 194304
67754 52399 187890
44944 62194 230873
62503 21121 208226
19938 29221 164125
14442 64299 173780
66585 30172 216957
34936 25207 206937
64155 59251 194095
47237 229 226186
57145 59582 218719
50716 30336 232016
23379 16981 156183
55503 17360 187355
24943 63807 170609
44395 3933 221427
18940 736 230841
50393 6160 232590
22123 34093 189776
18483 59894 212213
58553 5060 207652
27951 25200 197697
48889 61459 203295
3553 10732 216828
9692 60411 233383
58453 51146 232303
9255 20717 158258
8013 41552 193398
52777 64510 228182
53447 29406 167305
66514 67678 182744
4757 5069 212633
41717 43104 184378
23454 11045 216876
59154 24500 192286
56488 17550 157661
9311 57103 199772
18678 23497 204125
7742 3495 229056
45100 53431 212644
5233 28108 185539
16939 63318 199162
18459 32562 212198
34605 7780 186110
10358 44422 227458
1185 53752 159884
60792 41440 197980
66722 62371 200183
9135 41449 223944
24071 443 217081
61501 62225 214989
7080 62783 194307
18771 29261 195685
48716 41055 222159
30880 1881 228310
58792 7015 162988
62964 12266 232593
40348 66512 189686
40166 9108 195118
48684 13759 160156
52796 9734 233338
44340 57251 164972
22405 51537 232266
49313 18215 170446
7178 14546 163779
30943 52821 186436
46922 56472 232488
21537 19696 186631
49895 54278 212941
60690 38767 206354
44126 35263 195752
30565 3767 178986
53768 8625 168655
47539 24611 197329
19211 10991 162437
8260 31776 155794
45723 48204 185449
877 12297 168048
18815 34170 226618
43488 55706 169349
53622 63819 199403
66712 56479 173331
52613 51420 191386
1428 4184 203446
1497 24059 168695
14949 5729 178392
9794 48228 227339
28570 5866 191896
6778 33034 194283
32177 39212 203842
4383 54479 162554
6450 49900 176816
7436 48162 185790
34481 17185 172791
50732 48214 173763
20810 51315 197256
22689 12507 203692
59017 43036 158415
9632 44617 194860
30397 28816 226235
31288 26461 207982
1708 11073 210173
64216 61077 180399
26208 18841 167780
46524 36010 220835
24344 44353 211210
28558 6818 185381
13592 62367 202338
10364 62975 173376
57362 57310 192075
62779 63021 218839
18241 6604 198168
2989 62497 212972
45225 28827 159137
21209 26199 186215
5558 13416 162134
50056 63588 198678
46655 13131 164909
60521 55376 179875
64034 30098 175169
45318 35333 226925
59688 62909 158414
10926 36742 164666
18275 43006 204679
52168 19443 202685
2589 19938 157042
17668 8629 165756
47356 9715 199279
65738 39202 195177
37815 25184 186821
35771 19107 190665
14676 8014 190773
6571 22139 231800
34613 59518 198845
5584 41054 165427
34248 24489 172472
62062 57288 200821
42655 15983 198991
23537 62060 204577
20441 50550 180048
256 7047 180677
37801 12152 194708
30021 50789 165222
50774 17413 216375
18805 3235 157702
30458 22469 226367
22290 64716 208597
9463 2738 159041
60737 48158 201633
60967 24741 231973
8945 49196 226255
48183 20192 180609
14389 1490 209208
1201 55795 226060
17289 33774 230692
51350 32915 174833
6617 6830 194135
56350 22515 172465
30892 54143 199505
29277 65290 166100
41601 15035 158417
21455 4029 223699
40583 51941 203497
4971 37722 201292
47027 26865 229657
755 29300 202703
33218 2860 173117
29226 61005 232744
46923 15268 195866
60312 40910 220477
5880 39656 230628
21039 20621 215712
31427 22621 173856
40292 37388 208368
63324 31342 208239
3849 42419 157314
21059 60761 215530
55166 4485 167481
36936 65933 221488
62527 58191 162446
23963 48468 196736
16721 16761 195176
17230 28047 170844
4731 43842 224254
57584 2172 168267
24342 64762 179279
46118 25066 231275
21917 40386 208081
27394 39344 173337
30144 7681 180076
23680 17347 192697
5474 41560 166386
35333 6134 189774
23719 48696 215519
41940 41424 211286
4732 12851 198085
21321 35594 160305
23861 56958 174233
23979 42790 161840
51322 15211 158211
28385 18810 186562
20044 29220 213758
13117 56721 156474
19343 2196 158104
19538 30327 179299
45063 32122 161436
46851 26180 206046
64199 52116 233076
45869 40971 162774
58706 62351 174948
32972 62150 165505
41750 10108 202025
44793 19242 203205
62177 59137 223605
22929 46351 225766
59948 35897 215668
15873 44208 198538
58532 50857 198764
30448 39880 219190
61702 2603 188273
6586 7783 158644
31705 8605 229709
33525 57371 171243
40899 62216 155742
8443 64427 202673
20758 775 210171
2733 5914 195060
57120 40983 176112
34610 12807 171595
46748 68365 190941
68043 27382 167480
20912 5433 159104
2148 4829 209119
47210 50263 174152
11939 58175 175213
10067 58087 203825
26359 36291 189003
3409 61560 158718
63265 854 164785
17636 28527 165938
12894 72 158219
23210 52080 184325
45778 55184 156591
3372 51312 164435
25426 27780 192165
60233 50899 205899
40327 46773 202522
47494 7117 228888
50932 62019 189185
49498 58948 185487
8825 8807 196741
55103 56096 168852
11839 23633 204895
23835 32011 169678
54398 29823 185845
27145 5031 184903
21761 44569 197064
54954 62197 206017
6956 11583 203236
2745 7356 177048
39610 43647 167604
65772 35556 175184
3231 40616 169747
15126 62336 166437
55595 35521 162562
50076 34168 211897
4028 7356 227119
16435 16814 165823
40045 3090 215027
22513 3901 177237
65791 38167 228041
24086 25667 185932
1482 8291 192108
27575 32371 232754
34146 48486 219699
52022 44083 175711
61814 20126 214748
1858 5912 218342
4291 29850 177027
15480 64644 233223
55814 57937 233345
59049 46955 178209
12888 11606 186337
55736 30448 230731
23925 68093 163618
45498 23769 171456
60417 15730 168795
28029 25159 188733
62092 20719 171362
58813 44749 198779
2875 42874 226560
51038 31265 196322
54597 16099 208176
66989 11542 171361
43999 7001 213938
44083 20140 230556
20118 49826 168153
5944 17723 196937
66218 65945 198157
873 58792 192983
59499 67584 233435
26593 63404 193418
3389 48610 198400
10006 17627 187367
35490 15624 212614
17272 7133 162691
10544 53245 186048
65052 41006 180014
17874 4347 162227
28611 63607 167775
15712 47994 209716
40514 41451 223380
4605 10991 167736
21061 54423 193468
59853 23319 174870
57993 20256 161196
2886 56133 203555
47913 14590 187456
24686 39122 186844
26542 31198 157475
39445 25774 159979
43411 2895 211713
29885 31607 212561
29846 26995 198694
8140 67608 167521
48090 7654 185076
68232 16072 204598
59169 32608 200903
9661 51795 230873
51043 26792 174968
5797 60929 201467
23968 67068 205652
43759 43085 202981
59562 42613 166289
13851 67882 231770
26621 37468 166675
3568 51119 212008
30741 30712 189333
47431 22062 225591
1708 17143 166948
35724 10911 167144
10250 65342 228492
17428 19798 208860
1849 52708 162797
46331 4712 213099
44873 34877 179144
46039 24248 165371
35409 39179 156238
38599 21894 182184
24572 17430 218853
963 64102 203007
41903 55972 161522
33620 67700 224670
33115 16370 213123
27309 66526 161626
24729 29063 169823
66499 52054 220982
21305 13257 179825
25939 49475 160195
46085 45054 182486
33171 32718 200265
3134 38017 214381
43515 28089 169651
22787 64542 178496
62170 41818 169270
32317 47898 221503
42395 14894 171537
40162 7031 166901
54656 63583 201735
61353 61786 221305
13392 62296 218882
67116 52316 214110
37759 17160 192181
1011 25188 158634
355 67523 231005
9302 32502 183392
37553 56778 164911
55710 35191 166249
50569 48362 178330
22102 65663 210640
23591 48852 186311
61074 22948 191363
63663 58803 192610
38818 30228 221509
48501 33837 185105
38292 1278 157957
55208 7555 175543
32272 67050 160451
56746 51618 217912
33366 23233 213240
11357 37256 165374
51675 36108 156292
54985 66384 166172
63764 36225 220807
48935 4042 215194
60809 3598 198510
3214 14289 169779
20399 13810 200744
8263 39723 207394
58491 25411 228722
42297 63891 214260
9291 24720 168745
44956 58105 213375
12881 31576 205430
19930 19818 173564
45634 56222 227338
41767 4670 173062
28824 21730 205846
50412 56593 171827
44896 35039 175865
51301 27386 189225
29656 22827 166421
36630 1820 202037
14067 62724 203318
18369 618 216097
43177 44255 173441
65218 12859 216208
39082 52042 210653
2288 13762 230271
35897 56292 195488
40762 3405 216824
44303 19363 171942
18975 57681 227042
49446 60920 158147
27119 38379 229466
54232 54075 199339
3125 42483 225335
57166 9850 170606
1740 19035 205798
45232 60279 203219
63243 59766 175030
19288 48462 185330
43185 38816 188745
5913 61986 180175
67265 47347 198983
30111 3579 210097
46215 932 196627
2285 55302 204342
51173 64651 166047
26143 66798 184079
59781 17410 203951
64376 26944 202214
58166 20541 167932
17769 19413 175092
57061 50213 177746
19575 27339 221783
49469 18543 156292
31467 5422 206294
67657 33836 202177
28826 58682 170064
36541 25187 188130
64761 21242 160867
54603 63366 192238
30824 66411 228165
12874 66146 209890
56663 5767 203643
22402 33237 201813
67675 12671 173644
28476 59495 189437
42372 44576 190374
28895 60387 160986
53874 14450 182302
37886 43324 221917
54404 2219 217006
4058 43596 205679
55084 66640 184075
41947 43883 204254
64313 23026 189338
12418 47956 203379
36678 40918 179348
46889 33421 200861
40718 32847 173682
62389 4774 171887
44579 28481 195146
29322 40778 213835
6019 32229 212863
16410 55844 227386
5295 2743 181862
25012 6384 196974
1774 27079 208615
2637 61704 188096
29216 18870 159172
17057 17265 167171
50244 49705 219981
40059 32145 215890
49539 52863 217956
46795 15780 226334
9493 44674 217950
33964 40909 212763
19840 44113 203574
41568 12676 168235
66453 53527 171791
35315 6848 166140
56716 16276 227961
63915 55829 202936
66038 24168 209876
40112 44097 199435
8191 21905 216605
24914 18179 207299
48769 44116 187816
55459 18765 196243
25267 5864 215869
22397 8472 172528
42997 67817 168910
26201 50953 232220
50514 10022 167455
22526 29650 226891
50507 2034 158464
51223 45539 226684
45804 11884 186397
32486 48637 220310
45692 14990 205959
50780 26147 167131
61091 47240 202963
66224 22170 228492
32180 23088 196173
15116 15761 201441
3731 55710 206218
23455 22136 210791
44575 23682 199790
14913 6488 186060
37007 63972 211908
13333 53555 230187
60907 60564 167654
37366 53776 166809
7244 67119 172927
10410 16591 193474
50373 58054 224132
55362 38412 191619
41961 57537 203438
56779 36963 165625
50983 57453 198060
49027 36526 192897
17714 46871 231675
4574 62335 171211
44218 12410 214528
18653 21833 174081
21578 9418 211109
28124 66601 165445
28613 31611 194222
20189 34748 169558
51833 31768 173063
14651 749 210170
18298 68190 155931
41882 57043 185401
8437 28468 227701
55247 7435 231788
63896 25207 171736
34538 15652 187375
34615 66932 213236
9935 34836 173407
2026 35929 166548
8099 11694 168532
18023 21479 186925
24427 20871 221214
133 47922 220830
64018 30973 166572
56409 47738 197282
5600 34558 199000
43588 46897 221176
62040 65405 157886
11996 36833 177700
43931 68213 189819
19423 32646 181746
37271 3270 215336
4698 47376 161083
54695 46199 173945
30757 42975 189818
43484 66112 206408
21759 6022 162123
8892 33508 157591
31650 36813 195915
28790 59871 182279
11361 54990 179847
28390 2829 185161
9587 5598 177936
48357 12351 178932
4229 719 223522
19870 33132 166740
15702 39321 170772
14330 32568 213660
62625 43844 179239
61656 63009 200779
64280 40012 165763
5585 45783 171070
27876 53181 188665
32441 54353 199091
10832 57312 223885
38443 45744 203667
31417 13033 159843
44173 33100 226194
43607 21278 157059
42842 66953 198155
45302 45384 162093
23032 17239 219387
58059 34217 217791
28791 24178 173406
27494 26251 229569
35160 57103 197813
26099 36563 158481
41776 54529 223492
26840 62177 224598
17733 40923 198715
51467 23749 223036
38581 38537 194424
55165 12717 174397
36049 10251 225058
60157 1310 186690
46380 47247 157645
18337 61582 205214
67334 6071 195575
9771 56650 164916
30446 68223 202060
53780 28187 163834
18977 42950 217139
48513 57010 179885
18152 65007 229297
19319 57504 180631
51025 16160 178110
24814 9339 229416
62625 63400 178329
23068 67813 157686
34399 27108 184106
46251 13931 169354
42456 7014 233341
33879 5446 192072
21401 26977 232363
63793 22978 166989
23193 21509 179328
52898 67124 218375
8945 31379 226050
21011 65127 181643
33069 21570 156541
24847 20461 216573
46191 68321 181134
56002 46090 172449
22867 17275 159291
21168 4679 219954
37252 57586 163511
31807 9843 193328
17431 44019 177680
38971 29796 178118
5363 40241 214205
12285 63513 232813
64709 27642 193728
65358 37682 180925
8813 20361 229201
18775 7551 170890
18245 1279 204789
16331 18520 189910
43790 21515 224909
13774 48208 224940
51222 45180 173030
63529 14035 170326
20479 57581 210268
41481 40823 174672
17211 15288 160411
47586 58591 186747
56662 46571 205117
48896 9179 207706
7380 68016 176718
8014 34600 227685
16542 63969 218144
33581 33676 189020
44730 14593 233584
40880 5425 189643
16943 19749 176109
66161 64123 166675
30500 1274 223850
29877 57860 165577
37871 48751 158580
51642 28048 204628
58590 34099 193906
60235 43004 164347
2125 54819 204453
7948 10601 214410
40078 56584 229871
43298 61409 169967
24355 33337 173471
32122 30158 218518
16826 49791 203518
45948 21512 223144
7115 67262 185988
28654 44498 186348
12729 59925 217130
20656 21477 161442
13942 56346 189204
11204 36306 163314
61344 54380 184831
56720 59313 196448
43519 18367 185748
12946 55199 220591
39747 10724 218396
49373 23138 225201
16910 50034 201791
10062 39029 195417
39410 25561 213680
43401 65428 207204
45043 4817 186396
42431 44782 186605
36340 28545 187963
22364 54648 215293
26701 18694 173195
44280 64371 186373
32303 7107 182328
10217 27725 225674
61561 16567 158453
860 32162 184404
23875 16747 197800
19598 46889 210165
54629 53827 229099
37687 48752 223511
12530 63986 219876
41214 58035 209584
45261 10445 192682
54910 38321 212163
41652 48263 162044
41054 56218 168453
66076 59308 228832
20128 57506 226452
61053 64482 229705
39700 47703 217005
48984 19906 194742
15938 48380 175943
29029 60385 228095
698 19993 213813
40374 59247 162807
17158 42846 175370
35183 64079 177411
38895 18189 212945
41103 51232 158304
18121 41294 207095
63998 30264 209856
42721 14304 174043
15071 63231 160899
34348 50253 210409
19705 51661 159719
11685 10688 206479
51757 35233 220581
63730 24551 219930
42462 55072 189052
57265 7663 161889
57205 54253 220558
56728 31784 225930
17467 31009 228582
40783 63371 221644
18887 2360 183890
39669 24735 209732
54294 17691 210395
55909 54670 221763
13372 13347 230699
6073 14228 194989
67932 44320 201120
47069 13568 218477
37776 57492 169044
4277 6576 187957
42403 59517 182622
55507 56791 178160
9815 28144 231408
57329 36734 221596
19003 48940 188697
64323 39929 229180
47568 21047 185748
40972 51407 207378
51475 18135 208401
41365 63322 213546
40047 14198 198004
53887 46660 208136
12305 18963 186028
66205 37828 163670
17082 18622 180022
57369 6165 228385
51247 29159 199388
16343 24695 174401
26202 23612 169461
59106 37862 205634
26868 794 198602
43315 60385 170317
53716 62407 223378
6030 666 178490
53669 61154 171404
46898 28893 156357
62454 65200 211070
21760 53932 210751
28449 53286 172321
48916 12839 191997
17873 37158 197862
33788 11402 167257
43250 19172 200843
18408 13794 221787
33749 50871 167929
65557 66189 203431
30115 24832 219189
29662 23105 175854
42412 1891 175533
46799 34652 212296
39489 39731 205200
68180 11519 221555
50344 55942 212226
7922 38173 180531
59614 35586 174204
28161 66698 195864
2479 23311 171240
59669 45397 233327
13845 59249 175404
28400 21891 208533
47278 62994 171107
20486 1707 187397
11042 48730 179183
51371 65468 207253
38537 30142 182112
14285 4787 204033
40515 48601 159822
4777 25652 168013
9576 3727 188889
44242 63090 201986
49978 58613 220893
57175 20635 227409
45771 32558 158470
41986 47327 164564
25203 4000 201082
1389 571 194893
2002 7842 205641
5047 48698 196978
28013 54986 188886
65075 66129 229222
346 45284 156932
35782 25579 207962
23096 19745 221978
39853 12358 162462
60776 49787 162881
27268 21737 171791
48904 50886 160483
195 8130 191843
66386 39145 159294
13318 57894 201485
16775 11439 194722
14737 40910 173515
15678 2345 194069
45397 25809 195316
43985 12799 222641
65670 11047 166941
30245 13093 227703
23017 37487 199892
26396 33060 197049
61273 26328 188339
64674 42602 172216
1616 7586 178605
57407 58106 202329
67983 57012 228446
52281 29825 226896
60861 9338 219931
17274 57240 202898
41566 29274 222782
7728 713 182116
35956 7790 157018
48319 59274 191270
21802 52120 156655
8231 49004 179444
61707 47939 215179
43055 30038 165938
52596 5954 175586
40070 7712 171020
52652 31312 222110
42512 22577 198780
13692 1606 186386
35113 7093 169744
15103 64446 228846
50654 4055 173572
42861 42246 158507
55674 996 202440
21323 52473 160918
13699 26563 209282
34405 58359 199244
19396 53825 173932
36752 55109 180066
10673 52495 182600
36756 37512 204100
35258 39218 177705
46652 3881 212554
60510 29558 224091
3059 16391 223681
9851 1789 231915
20585 23826 160598
66976 61458 214908
49537 38188 181178
2800 17942 196203
44165 37676 225563
54478 37416 228129
52627 46897 189698
33059 57641 193603
30794 26855 224879
1911 10316 218276
61178 42313 166221
53628 44840 202067
5493 46152 168487
48196 58175 183382
33015 16809 197554
60511 35628 160965
10419 27601 176767
45655 9887 187664
1673 40314 156594
11083 34691 227850
13478 16749 206598
1758 36299 221654
62762 55570 221862
7020 38165 200669
23768 60565 182974
5070 8836 220085
632 30278 229157
40007 55197 164844
66614 64810 169870
30699 26748 188564
64626 42476 166223
17939 27962 158230
15921 54192 165477
61413 52406 205032
17782 28165 180216
9889 19582 208354
22231 25367 212761
6012 3107 156687
16959 64977 165006
53730 28673 176924
5601 12359 222975
49247 59751 173497
1310 21985 228682
28188 39499 185426
19635 52048 201120
32764 6871 195778
60822 57969 209105
55966 25125 186243
15178 44766 230433
35642 64251 161920
37411 35157 192858
66817 1576 216643
2463 33814 159902
67843 15883 189673
45663 28283 173472
20035 43489 215159
19469 10788 190689
21145 40829 164809
67221 58306 205127
1249 46423 202655
3287 37062 205380
50467 65339 202748
27867 42865 182686
56987 45860 222100
66630 15711 185479
8456 15467 179367
65683 60692 185020
52967 40789 204828
4544 63317 211226
27374 40777 218764
40052 20039 211700
51581 4040 182891
33333 7432 189136
54863 63801 165636
13096 57713 191045
10099 48307 228059
18197 52093 163224
40172 22485 231898
10673 55384 192089
37685 28961 214156
64707 29908 170168
31860 46492 207774
49441 796 204976
64082 60766 214083
35938 16838 165894
59875 35883 232426
25053 1653 198157
27960 67596 225469
44572 36163 222943
14921 32543 190275
44280 17157 168914
5042 52375 231877
3427 13683 185929
19265 29793 184602
28004 11561 169156
856 4168 228219
62807 42852 160548
7581 21788 160968
19885 49097 174918
64848 61147 178385
18528 5453 223621
55165 21141 195290
41925 6399 215056
29843 31728 201980
20908 67545 165194
23501 48963 176558
55187 9316 160771
47892 59683 164250
20626 3183 231172
6533 702 194824
6303 2461 156351
56851 5446 191527
67059 18527 183578
33134 7966 232041
22216 48818 177379
31975 13715 212787
16094 62926 231865
37306 19717 227982
23591 30124 191310
9309 52217 219040
23616 39473 215600
15514 4727 160590
63036 13638 158891
44494 56184 212644
4907 1989 192447
47825 23801 181987
61817 59852 200395
66541 29259 200415
11502 2098 188590
18837 38220 196186
41105 37905 223370
8971 54356 228512
29558 65531 218148
22289 46231 166559
58292 58907 209776
56244 9077 224368
31868 44008 176176
21672 11485 168265
50677 5574 222788
34482 8304 216193
33497 41166 214494
9808 39776 198837
18518 3282 211614
50161 28938 203712
27128 18127 167942
48515 47551 201406
63014 50892 216659
36041 6905 225529
17391 48254 205283
25717 51846 202847
51072 53959 172058
35032 36999 213615
3029 58518 198614
67682 49626 173533
56747 68202 162794
22819 23713 177886
12713 23334 228552
48291 53887 180386
46620 33003 219058
21402 7633 219874
21792 39535 178554
479 5903 160210
44014 58345 207280
11387 52589 158061
42344 40897 218758
32869 60773 217445
18771 8528 224870
30286 3748 220835
13247 63604 186721
39544 24257 206879
46471 38452 158468
30025 12643 156843
2264 34196 228874
3260 19576 204368
18513 63213 194045
67657 13016 168127
11560 315 227522
60296 63593 232521
58397 1746 205560
51304 51270 204174
39842 58656 182954
32178 10907 167999
39964 40019 217095
58122 11449 160419
48765 35381 189731
57324 4396 176942
25602 59756 224808
12440 9711 173922
46211 10312 182331
11076 48385 162034
19591 35590 190897
6066 56284 226531
45288 53787 230793
34947 27838 171881
56498 56389 212698
13381 39138 180001
55799 27767 220974
56412 33273 211559
4809 7486 202290
49987 8317 163844
53939 18748 172967
40925 48690 175045
33763 10076 205884
10280 64488 219803
11558 38 191923
15573 24797 201278
13502 55599 206004
67436 57041 184224
33594 45267 209307
48439 44199 190551
12468 26594 223183
8220 38902 164943
2029 61998 217579
41156 9372 209775
6281 44926 175189
7203 56721 175547
24755 28116 207496
7784 64922 204049
30475 53443 187602
54232 61384 219892
27015 18136 198918
46070 45041 163448
13492 46695 205648
26218 19448 222419
67960 35770 226173
37284 19551 159345
25434 18445 158165
2023 33715 218635
45187 62050 160640
43699 64877 212370
43709 9602 211174
52943 2991 179077
32540 63853 165696
42832 12154 158515
35127 60602 157969
41729 50128 170337
58850 18171 173307
26749 47165 193583
19882 29094 195757
42338 12933 199413
39906 19098 225277
51015 14978 230188
35464 41396 209897
45757 51056 200847
25342 58861 177039
54668 13848 194966
16834 42750 216748
25696 1714 223524
6271 46723 201273
32803 61080 166009
6331 6168 195216
46695 44534 202432
62000 7181 226527
34794 51464 231251
23012 6276 176816
53759 13131 180253
38166 44066 206118
11961 49383 199711
53537 36836 230553
44510 17692 169329
59843 3308 222865
68148 451 209607
46515 33585 221731
53724 6689 164963
25716 65081 199371
16348 23515 187913
25320 51085 172157
67308 65105 192035
21905 11324 218119
39257 26072 184190
54022 54865 195040
63322 58233 184562
61749 10398 163935
48725 27029 186719
52131 12109 184212
26499 44285 217077
51887 14732 181769
59720 5911 181015
19705 41550 169130
67481 54884 197775
41763 7342 228436
68016 20256 158737
5090 46851 189272
41018 9362 201039
22072 14000 203620
52319 15592 178203
35943 16729 217409
36463 48712 219664
8942 14879 178737
60248 56253 169807
23402 4214 185495
31861 44537 155951
33610 28078 217770
57041 15408 231526
43450 21137 203134
13454 33602 201352
61210 62538 217830
51645 432 219826
58572 3259 199184
31617 50968 156249
33862 35071 224898
59074 36416 204302
2032 28179 200669
21031 58097 179874
39911 4239 225650
22835 13198 181368
37053 1535 200079
37610 411 162063
33030 25233 216365
22712 31945 161057
34104 61289 231082
34774 1572 210547
46917 61725 177574
44965 14109 208712
6465 44503 218936
46973 6290 185555
18952 25222 177376
35307 67104 225179
5616 55095 224928
37802 47894 199308
63734 9292 224632
15432 54979 166292
46786 58592 172632
17280 2976 166191
27362 21717 171120
62361 63356 229593
49579 50221 165622
54694 58850 217921
45445 40823 169394
64689 25360 161547
35200 44378 226473
64096 7906 165098
50159 66929 232975
1712 36675 195741
38016 56226 188175
6088 5411 209943
42320 42153 173677
30124 19876 169803
54480 23341 164839
22835 34649 175125
36770 47831 221951
48083 6798 196519
42885 56872 197430
68379 15747 189823
58388 43390 198131
472 13427 221591
29530 31615 227875
5094 45023 204464
37520 35663 200787
4749 4960 212992
10465 26089 167234
16837 50703 214192
38025 67574 170633
41981 58444 187889
24240 49045 188529
65314 32472 182613
14425 2301 209038
5783 63314 167201
20151 54778 200847
50908 2427 175207
11012 37072 221032
45545 28956 204126
60616 31712 204218
64404 42624 210373
38412 39245 189988
60128 58303 223029
29283 44261 170458
64229 47180 219853
31035 3172 189534
57900 28332 157401
27742 30009 213850
44370 15401 212220
38286 13015 214252
39177 48705 197868
56544 55202 164274
15096 49634 189566
50093 9946 195423
18672 43144 202450
22272 65678 223540
8329 57410 161139
7910 50010 193279
26992 53229 189258
36009 5936 157076
6372 59673 226088
5954 36926 187089
2401 42995 200822
21998 61889 209618
55861 60469 220701
51231 12150 232272
29381 11183 163783
14751 3010 184538
1255 21199 201401
6994 33539 222877
42292 63730 216629
26174 33246 196193
34168 18810 165680
62418 67373 228119
21186 21871 202812
8763 37839 158869
3216 22261 178829
59909 66185 158055
64824 58820 184249
56791 45353 199650
31714 65413 181091
9801 54439 230914
59001 51322 155927
24776 21953 174449
53617 68321 166096
51258 30036 168993
47864 25933 225115
28803 43277 174519
64535 60691 209262
48141 86 174685
52211 67322 204341
4352 25303 230717
9101 32305 189857
49866 49424 222435
16299 25919 214246
60534 55904 186646
39103 58110 209733
65875 28961 205784
50827 27191 226839
21686 40891 213050
42870 6264 212148
51582 52866 210765
4489 66434 227954
27421 24612 190889
14394 50653 228062
29537 27201 219424
66277 9731 211081
32287 362 196713
35379 33986 185735
33991 2514 214905
66009 27990 228769
53104 8460 227783
47700 6670 186871
27419 18814 175241
27195 51983 206633
43413 6060 189586
66537 68040 193407
34547 26147 213292
1215 35206 199444
22273 54749 208965
51182 37274 158054
2663 22537 221294
11553 43045 212923
64212 55700 197217
66613 44143 206652
65666 27785 185449
34599 3506 203971
53560 17382 200466
50183 6386 218182
54001 6274 203933
55919 60376 190284
8468 32529 225846
30922 59386 166159
21117 32690 214739
10543 6062 196694
25150 4615 186805
27833 54487 223888
8628 28614 185167
3789 57917 217026
36890 13138 221860
33682 996 163573
17258 47263 199134
14075 40009 189285
24218 58300 213635
17108 5138 184944
50258 39442 218972
27284 22334 169745
39259 18805 227947
50481 2409 218604
47601 61619 167717
4928 55155 168192
31401 33208 161872
64556 18814 202795
28049 15960 164390
44200 49550 229715
33392 19752 177781
23869 26765 197964
4891 66191 197534
13855 8088 164133
43471 24458 179970
1043 10405 163119
12510 12838 186774
59411 41416 225362
16495 50319 158271
5003 27080 161157
28261 7172 171865
57879 9746 183547
58815 65200 190482
55526 29441 194260
13599 22331 201434
45791 42652 197112
24943 22886 218643
13025 1175 233469
51697 24930 183209
1340 49584 218228
50746 54577 206908
19295 24471 212331
34377 57436 213447
19844 25241 191697
28256 6882 196527
60530 14753 182150
47130 20653 171558
25433 57946 221653
27469 6585 229542
67025 53173 210811
41948 23434 194731
37973 46181 192271
63670 26693 158560
45331 38177 229806
1275 11257 213708
25269 66171 197313
50477 66357 232824
49477 52425 156125
63361 3070 212836
35517 18666 191653
44195 9423 175628
188 58336 226145
32028 1938 177171
42174 16257 207747
2682 17690 167627
63628 48910 210218
58300 7952 202371
66359 63076 200741
64467 29118 164584
38415 8151 192160
6312 44773 200949
34730 21405 191159
40094 60664 202255
39179 13078 204086
47110 39370 202832
52201 15298 184015
2984 66820 212178
25331 28426 205298
21643 46891 187033
15458 2609 165637
